Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
494	-67.01457	31.517971	-24.109482	-120.83387	833.6	-8.358811	6.5264316	9.928616	-21.166475	2475000	-4.348755e-08	0.5602587	-0.0039164606	-0.27748558	0.32889733	0.0039636735	0.0698	1.0	3006.9496896266937
495	-42.494423	37.308533	-0.38595313	-103.9606	600.1429	-6.3854904	6.4668407	10.09036	-20.207575	2480000	7.019043e-08	1.5991589	-0.003886859	-0.9357897	0.35056418	0.010167175	0.138	3.0	3012.694991827011
496	-35.138874	36.799267	2.2181733	-99.74828	519.44446	-6.3682423	6.4820294	12.532448	-18.811941	2485000	2.5939942e-08	2.9312825	-0.012843158	-2.174222	0.2922979	0.016177079	0.1668	11.0	3018.4635758399963
497	-20.95122	12.638421	0.14375477	-42.843033	694.0	-3.3226995	5.2058496	10.014539	-18.433966	2490000	-3.0517577e-09	2.729367	-0.021060305	-1.7294359	0.3099308	0.010841442	0.1536	79.0	3024.42227602005
498	-57.83378	34.982323	-15.628562	-100.28783	918.0	-6.4107146	6.53832	11.570082	-20.891918	2495000	-3.2043456e-08	1.2329698	-0.010326733	-0.8707365	0.2590191	0.018126668	0.1558	26.0	3031.209921836853
499	-65.72014	45.06435	-1.5272796	-115.62327	697.8333	-9.517062	5.7769594	10.532785	-20.670835	2500000	-6.1035155e-09	2.0744526	-0.0060894806	-1.6791245	0.29880226	0.009785678	0.085	3.0	3037.5041756629944
500	-81.6922	43.69806	-38.810993	-159.66359	832.0	-7.174539	7.928901	11.358723	-26.818018	2505000	1.2207031e-08	5.948231	-0.009819495	-5.4468164	0.32511982	0.011075475	0.1308	10.0	3044.8667442798615
501	-31.501446	26.830162	0.73471314	-68.243744	454.6	-5.8189588	6.607851	6.384571	-20.11771	2510000	-2.89917e-08	4.711687	-0.019420397	-4.2070155	0.28345153	0.011919815	0.1508	79.0	3050.191544532776
502	-90.63168	37.69403	-40.218105	-133.75319	922.4	-9.594027	5.964961	10.959901	-22.115065	2515000	8.621216e-08	3.2863622	-0.008045977	-2.7173336	0.22017764	0.015360185	0.1376	4.0	3056.003734588623
503	-60.60026	46.535122	-0.23526765	-120.92552	675.8571	-9.400435	8.594054	10.390705	-26.688192	2520000	-4.2724608e-08	1.877684	-0.0045222016	-1.4228401	0.2185887	0.0069761584	0.1162	2.0	3061.659744977951
504	-79.231	37.706917	-3.710337	-121.36068	711.8571	-10.673195	7.720813	8.675336	-24.285881	2525000	-1.083374e-07	0.7321877	0.0068182573	-0.44104922	0.24886313	0.01374798	0.186	2.0	3067.459568500519
505	-46.29704	43.415817	1.299804	-116.81226	562.0	-6.9329853	8.314738	9.875182	-26.53616	2530000	-6.637573e-08	4.1141467	0.00020582085	-3.399906	0.26419076	0.010421504	0.2044	3.0	3073.3476564884186
506	-67.53569	37.71937	-20.130226	-125.2437	806.0	-8.231244	5.995364	9.213355	-23.030987	2535000	6.1035155e-09	1.2526815	-0.011772303	-0.81935316	0.23227021	0.015742024	0.1856	11.0	3079.2537994384766
507	-45.02785	39.34477	-4.07874	-117.02776	791.3333	-5.9129972	7.0488796	6.6633615	-22.017694	2540000	-1.8310548e-08	2.0445368	-0.023616565	-1.4601879	0.2799692	0.010184495	0.1724	79.0	3085.350894212723
508	-113.24234	87.733246	-5.8771772	-243.99132	824.5	-12.351064	8.505657	11.055971	-26.121635	2545000	-4.2724608e-08	3.8838015	-0.0050072633	-3.5097158	0.24217954	0.017166303	0.1798	7.0	3091.4549663066864
509	-74.93682	81.55625	-1.4811279	-252.21512	824.8333	-8.257656	8.812478	9.216277	-27.998121	2550000	3.0517577e-09	3.446007	-0.0064938325	-2.6607752	0.23824029	0.012888364	0.1258	6.0	3097.5581398010254
510	-91.2844	25.609715	-58.82239	-139.88014	794.3333	-10.815393	7.687299	8.573968	-23.544497	2555000	-4.2724608e-08	3.0741794	0.025871195	-2.7383447	0.25832298	0.03037395	0.3232	3.0	3104.3862187862396
511	-108.61697	69.26357	-3.527505	-232.24858	803.1667	-13.369697	6.816308	8.096614	-22.876583	2560000	4.7683717e-08	1.277626	0.010174553	-0.88970256	0.22718574	0.038419873	0.3682	1.0	3110.454347848892
512	-105.63858	81.612015	-30.9295	-270.7707	799.6667	-13.10797	8.414093	8.474866	-28.88821	2565000	7.8582765e-08	1.7830085	0.038348492	-1.4549634	0.25617188	0.12466068	0.5726	1.0	3116.296761751175
513	-113.67612	76.1127	-4.0475235	-228.99504	824.5	-12.72308	9.934251	11.014669	-26.152508	2570000	2.1362304e-08	3.5909245	-0.00011753464	-3.1699407	0.26976737	0.0066941506	0.1316	2.0	3122.0080754756927
514	-69.43521	53.34054	1.017543	-144.07327	843.2	-7.8145967	7.806953	7.9547496	-26.224281	2575000	-8.5449216e-08	3.003632	-0.007671133	-2.4470549	0.23845312	0.008419425	0.139	6.0	3128.031913995743
515	-105.04045	42.689583	-46.71225	-146.63239	828.4	-12.9856825	5.498124	3.599297	-23.30435	2580000	4.7302247e-08	2.7563493	-0.012558738	-2.4089043	0.25611386	0.015158563	0.1822	8.0	3133.9145605564117
516	-142.65742	51.04854	-72.646576	-231.05675	918.2	-14.38725	6.8528357	10.575936	-25.569857	2585000	-1.6784668e-08	0.8262924	0.011755452	-0.6124755	0.22283289	0.017654227	0.2654	1.0	3140.0296630859375
517	-83.08912	19.564352	-51.095535	-109.76706	916.4	-9.627479	4.686507	5.900549	-19.65129	2590000	-1.04904174e-07	0.88117176	-0.004207033	-0.55637324	0.2044352	0.0062791775	0.0684	1.0	3146.355528831482
518	-70.38343	47.421764	-2.0175042	-141.1165	774.3333	-8.577479	7.0351143	10.780164	-21.587946	2595000	5.569458e-08	1.7309656	1.3609314e-05	-1.285868	0.22680049	0.011007024	0.1752	1.0	3152.1550686359406
519	-67.29543	31.504583	-34.483715	-125.1094	730.0	-6.3213396	8.44583	15.168688	-24.20239	2600000	9.765625e-08	2.7826204	-0.0049802554	-2.1280372	0.20497112	0.0075706686	0.134	6.0	3157.488666534424
520	-70.38556	41.757748	-3.1664164	-118.59631	938.0	-7.3201237	5.9603534	8.027059	-19.066849	2605000	-2.1362304e-08	2.3668146	-0.0015722777	-1.9741619	0.26095358	0.0091806585	0.0844	1.0	3164.5359008312225
521	-67.547455	35.89348	-16.958906	-126.04724	796.1667	-8.140722	6.818746	7.450538	-20.633982	2610000	-5.493164e-08	2.6775668	-0.013869247	-2.1098063	0.19617374	0.015223462	0.1714	18.0	3170.3833422660828
522	-60.39294	33.328384	-4.307318	-105.299446	800.3333	-7.62485	6.369235	8.238993	-21.10614	2615000	1.2207031e-08	1.0540855	-0.009362252	-0.5323195	0.18460146	0.014817813	0.2408	9.0	3176.1436669826508
523	-85.29757	64.212685	-4.3852873	-192.8002	743.8333	-11.206968	7.089442	8.033725	-21.737791	2620000	-1.4190674e-07	1.6117915	-0.0038186342	-1.1406984	0.19296849	0.0147661315	0.1968	6.0	3182.0313057899475
524	-47.346424	45.048878	-0.9083495	-129.48778	615.125	-7.0600586	7.945645	10.380525	-22.92355	2625000	-6.866455e-08	1.4353775	-0.012134495	-1.0089135	0.13635896	0.01073219	0.1588	7.0	3187.637857198715
525	-120.1406	71.8494	-62.08717	-271.87573	732.5	-16.422491	10.039233	9.013114	-29.982924	2630000	9.4604495e-08	1.4058427	0.13248658	-0.9822984	0.16681919	0.2809566	0.6894	1.0	3193.229323387146
526	-93.46494	67.064095	-3.2585087	-199.00175	822.5	-10.290007	8.802052	10.092724	-28.795029	2635000	-4.9209596e-08	4.406339	0.053788543	-3.8858972	0.09415262	0.14517722	0.4926	1.0	3199.3235878944397
527	-91.66856	75.24461	-4.4796576	-228.8118	812.4	-9.545517	9.97096	10.359199	-22.871712	2640000	3.6621095e-08	5.144807	-0.0016256302	-4.4989996	0.1607791	0.004585244	0.04	1.0	3204.9037058353424
528	-77.80735	52.07368	-2.0332565	-134.55229	739.6667	-12.520569	7.529887	7.8391275	-24.612795	2645000	-6.1035155e-09	1.7782077	-0.004814435	-1.4835074	0.12655298	0.014263765	0.1608	2.0	3210.677655696869
529	-104.73495	19.28797	-78.082466	-124.53936	920.0	-11.878542	5.921082	11.170255	-25.07245	2650000	-6.790161e-08	1.5091783	-0.0051292432	-1.1876602	0.18219659	0.010839171	0.1798	4.0	3216.7394621372223
530	-35.852787	43.05325	-1.4060436	-123.5621	688.2857	-3.7960987	7.0342326	8.497611	-20.97264	2655000	4.8828124e-08	5.6976447	-0.026942113	-4.9452386	0.15658592	0.009422566	0.1894	79.0	3223.7815964221954
531	-31.449654	42.58775	3.5888734	-103.26115	499.66666	-5.6684375	8.812425	7.276179	-29.507563	2660000	-3.051758e-08	8.6680155	-0.013947543	-6.9150586	0.13884446	0.013050809	0.1396	25.0	3229.417426109314
532	-48.767582	33.319164	-2.199658	-101.30402	635.4286	-6.9006767	7.1957283	8.221224	-22.7521	2665000	3.051758e-08	5.3021884	-0.0051527284	-4.253413	0.12225292	0.01349866	0.0836	4.0	3235.0178706645966
533	-56.580578	40.529884	-0.4789269	-112.100845	677.5	-9.207855	7.2799716	8.073996	-23.302408	2670000	-6.1035155e-09	1.1977878	-0.008218849	-0.6131684	0.08796216	0.014706346	0.1354	6.0	3240.588246822357
534	-59.8862	41.88456	0.5341366	-109.26653	806.3333	-7.0118546	8.950677	11.189916	-29.403706	2675000	3.6621095e-08	2.9382985	-0.0039929687	-2.3804767	0.13730389	0.006418155	0.0692	4.0	3246.597309112549
535	-44.172096	22.45281	-5.8383408	-77.65425	581.625	-7.7462015	7.072216	7.278611	-20.216574	2680000	6.408691e-08	4.6967726	-0.002792517	-4.010398	0.16932927	0.010309446	0.1418	5.0	3251.7780814170837
536	-119.14272	71.00695	-11.218738	-233.5405	984.2	-11.775489	8.847793	7.054018	-24.882135	2685000	1.1901855e-07	3.5935898	0.0025227387	-3.1838567	0.1220526	0.01671735	0.2064	1.0	3257.8618755340576
537	-54.503452	49.638706	-0.17756577	-140.35924	670.8571	-7.9066186	7.0808687	8.133277	-19.629215	2690000	-5.493164e-08	4.0752845	0.0015643921	-3.0622907	0.1752616	0.009510332	0.161	1.0	3263.4619059562683
538	-44.867283	40.456436	0.42038324	-130.46045	534.6667	-6.9798336	8.247216	10.948715	-23.017622	2695000	-2.4414062e-08	1.5463086	-0.022744304	-0.90596277	0.14279439	0.01009359	0.1954	73.0	3269.0998055934906
539	-167.2605	109.1384	-5.2591653	-303.66434	943.2	-16.584887	10.403922	7.760355	-29.205772	2700000	6.713867e-08	1.7279968	-0.0026139952	-1.50789	0.09782056	0.005673432	0.11	1.0	3275.220269680023
540	-73.41129	45.131207	-8.946677	-139.566	848.6	-9.031274	6.877627	6.615353	-25.846842	2705000	-3.0517577e-09	1.5126287	-0.0039402433	-0.9801303	0.10041505	0.01866694	0.208	2.0	3282.1049432754517
541	-80.05079	33.583263	-13.505328	-118.95159	795.0	-8.856724	9.447761	11.538558	-26.297606	2710000	-1.525879e-08	2.8170743	-0.004175436	-2.5609956	0.07020555	0.0116494205	0.124	3.0	3287.971730709076
542	-91.593285	109.46689	-2.1835446	-267.85962	636.1429	-13.492202	10.878667	7.92921	-27.651587	2715000	-2.4414062e-08	2.823302	-0.0027344178	-2.40757	0.07023732	0.012241015	0.1126	1.0	3293.5528190135956
543	-53.801014	40.941406	-9.601136	-126.39177	822.0	-5.656517	7.3648915	9.083851	-25.143278	2720000	3.051758e-08	2.707014	-0.020926256	-2.1574726	0.027841559	0.007621782	0.1538	79.0	3299.8458454608917
544	-59.439224	45.766853	-2.3392348	-115.53075	783.6667	-7.5897703	8.188225	12.14059	-25.328232	2725000	6.713867e-08	4.054615	-0.021478925	-3.5059202	0.09107966	0.009362086	0.1544	79.0	3305.961177587509
545	-123.996056	91.060524	-22.583666	-292.87747	1000.0	-12.959006	10.270262	4.7608705	-30.459507	2730000	7.324219e-08	1.1466337	0.009650415	-0.93006694	0.011878998	0.030417623	0.22	4.0	3312.3437666893005
546	-88.76703	27.424921	-39.59601	-118.038635	954.2	-9.796642	5.4868	5.272304	-23.086218	2735000	-2.746582e-08	1.2849817	-0.0016168121	-0.8773444	-0.015268677	0.012739197	0.2222	3.0	3318.41645693779
547	-55.196663	43.749954	1.2022872	-103.080185	619.625	-8.284134	9.441187	13.02606	-25.764948	2740000	1.2207031e-08	2.6381161	0.009254959	-2.213926	0.01227531	0.01484596	0.1704	2.0	3324.3245241642
548	-157.42366	57.624825	-118.855515	-271.8404	1000.0	-16.253662	6.3364053	-5.154323	-25.959124	2745000	4.8828124e-08	1.0886852	0.013485327	-0.91085577	0.013348211	0.024863256	0.3114	2.0	3330.666051387787
549	-109.33744	92.56647	-7.1176853	-301.7934	825.1667	-13.268325	10.815925	8.149919	-30.46699	2750000	3.051758e-08	1.2605047	0.0141867185	-0.88374925	-0.029589733	0.048898205	0.375	1.0	3336.436498641968
550	-133.32848	121.457306	-1.4118191	-302.0291	737.6667	-15.441541	13.075902	8.088907	-30.569145	2755000	3.3569336e-08	1.2709095	0.009029709	-0.9565979	-0.043898024	0.06831328	0.3928	1.0	3343.2351746559143
551	-109.81827	76.178925	-4.2588234	-235.37927	822.5	-12.091274	9.345531	12.510137	-27.368578	2760000	-6.103516e-08	3.0271726	-0.0049874634	-2.409278	0.016770681	0.016346766	0.2166	4.0	3349.066215991974
552	-124.07577	77.264786	-7.4080877	-210.75829	932.6	-12.590967	7.900934	4.2942576	-21.074549	2765000	8.8500975e-08	1.432524	-0.0029432357	-1.1266572	-0.012530441	0.028237341	0.24	2.0	3355.1454038619995
553	-118.684	108.87165	-0.50690436	-300.48676	844.0	-11.56137	12.433663	7.980735	-30.763733	2770000	-5.1879884e-08	3.5192585	-0.012825983	-2.8358996	-0.04495985	0.014377014	0.131	19.0	3361.2882895469666
554	-24.866222	36.74305	2.0283587	-100.681305	594.2857	-4.7863975	7.792	8.685431	-26.56914	2775000	-3.2043456e-08	4.903308	-0.011888289	-4.2626543	0.026035834	0.015155774	0.1706	14.0	3367.210993528366
555	-93.4266	65.30228	-3.3464568	-179.75327	819.6667	-10.898306	9.030242	10.831428	-29.328386	2780000	-1.0070801e-07	3.1765618	-0.01232908	-2.4662962	0.08138621	0.010912319	0.1364	14.0	3373.1348130702972
556	-89.95502	47.79865	-10.840233	-140.46672	876.4	-10.379667	7.234158	11.359641	-29.086637	2785000	-2.746582e-08	1.9912015	-0.010141742	-1.6387255	0.028132966	0.017273707	0.139	8.0	3379.254237651825
557	-138.2887	63.65783	-63.792694	-253.7325	995.2	-13.881228	8.384053	9.431029	-29.027653	2790000	4.4250488e-08	1.1196114	-0.0037670243	-0.72144777	0.05993075	0.013341034	0.1036	6.0	3385.470421552658
558	-83.867355	37.01382	-24.704605	-125.50555	934.6	-9.2343	6.314666	6.152184	-25.771324	2795000	8.239746e-08	0.9394542	-0.004081879	-0.5101111	0.054598425	0.015015616	0.2312	2.0	3391.524164199829
559	-155.68025	79.69859	-20.278126	-255.27432	953.4	-15.068119	9.708963	11.634937	-29.011732	2800000	-4.9972535e-08	1.4068563	0.0007755589	-1.1405275	0.02972832	0.019863483	0.2792	3.0	3397.9103858470917
560	-64.507164	48.177895	-3.2551894	-130.5024	848.2	-6.506664	8.171859	9.246961	-26.239725	2805000	-9.765625e-08	4.436117	-0.0011749542	-3.7085736	0.0808533	0.014376182	0.1668	1.0	3404.8766117095947
561	-67.67271	50.58506	-12.990836	-146.54143	952.4	-7.192564	7.7426786	4.747185	-26.68219	2810000	1.373291e-08	1.6731789	-0.007852649	-1.3661897	0.07231748	0.0146119725	0.1604	8.0	3411.0129582881927
562	-201.69812	57.350372	-138.63988	-281.85687	1000.0	-20.796919	6.08768	-5.75032	-28.676233	2815000	-6.103516e-08	0.3138586	0.013806306	-0.24466366	0.027452182	0.03658218	0.388	1.0	3417.4090147018433
563	-89.90839	36.165344	-29.295767	-131.5568	868.2	-9.204589	8.251285	7.899733	-25.09408	2820000	9.765625e-08	1.8921324	0.004959053	-1.4835305	0.032486696	0.015092438	0.2012	3.0	3423.264547586441
564	-29.902279	43.323418	1.9425586	-98.77446	639.2857	-3.5738735	7.744687	11.696688	-28.63621	2825000	1.2207031e-08	3.863082	0.012018653	-3.5061874	0.07236305	0.025819937	0.1278	1.0	3428.84832572937
565	-104.37537	33.689865	-47.02755	-141.45013	1000.0	-11.307142	7.172169	-0.020627782	-25.063065	2830000	5.3405763e-08	1.3703907	-0.009584191	-1.0768728	0.12049567	0.016089933	0.1614	5.0	3435.196548461914
566	-129.0296	107.631516	-7.578781	-296.74258	824.6667	-15.195444	10.782538	3.8357272	-30.557547	2835000	5.493164e-08	2.4183052	0.0013599731	-2.0440257	0.07157906	0.011727748	0.1444	2.0	3441.30708193779
567	-86.2571	88.12213	-0.15771583	-263.5121	828.5	-10.46793	10.136747	9.374491	-27.144196	2840000	-1.8310548e-08	1.9349588	-0.0033191284	-1.3260993	0.10278722	0.013185585	0.0876	3.0	3447.1916472911835
568	-39.155315	37.903313	0.22802417	-102.092064	545.125	-7.619243	11.254125	12.49817	-28.998436	2845000	4.8828124e-08	9.030545	-0.017381536	-7.5074234	0.013748635	0.015247852	0.2146	66.0	3452.786987066269
569	-155.86148	88.790504	-62.868427	-263.51825	1000.0	-15.398859	9.528451	0.2736416	-26.68541	2850000	-1.5258789e-09	0.856419	-0.003210601	-0.62319225	0.025913425	0.0074855913	0.129	1.0	3459.1481127738953
570	-42.577133	35.894524	0.39875862	-100.49787	560.375	-9.662477	9.542702	8.243988	-28.513748	2855000	-3.3569336e-08	4.371214	-0.003318535	-3.8177829	0.026692512	0.020865625	0.2626	3.0	3465.62623667717
571	-121.62958	29.322144	-65.29211	-150.44087	1000.0	-12.769561	7.8731866	4.49478	-29.054836	2860000	-1.2207031e-08	2.317907	-0.008484018	-2.0334563	0.065253235	0.010282021	0.1098	8.0	3472.2460701465607
572	-100.56403	93.899536	-3.191194	-290.6435	787.6667	-12.434919	11.462188	12.283247	-30.081438	2865000	1.2207031e-08	1.6542724	-0.0057130964	-1.2914231	0.04435362	0.013584701	0.1648	3.0	3478.1166763305664
573	-108.355415	99.604866	-2.4960418	-301.8037	801.6667	-13.952812	10.699206	9.82478	-30.910172	2870000	5.79834e-08	1.3187947	-0.0027684234	-1.0157042	0.0044368906	0.01949065	0.196	2.0	3484.1693556308746
574	-103.36312	92.10725	-14.129062	-271.7756	851.8	-10.288748	12.07568	10.272184	-29.048445	2875000	-1.2207031e-08	2.623041	0.0044420715	-2.2214022	0.052320216	0.016975056	0.1856	2.0	3490.070825099945
575	-85.40612	50.057194	-10.00375	-138.86122	812.4	-11.696095	6.390521	4.3827815	-24.314146	2880000	-2.5939942e-08	3.057985	0.01749005	-2.781135	-0.0030568908	0.08205384	0.4466	1.0	3495.9580929279327
576	-113.40032	105.77287	-2.6134453	-268.63663	746.5	-14.277753	9.912687	9.27489	-26.604519	2885000	1.8310548e-08	1.2453787	-0.005039453	-0.8891979	0.070261545	0.016531367	0.1408	4.0	3501.9185149669647
577	-65.77097	39.619633	-5.4975324	-118.15822	732.0	-10.343752	9.811703	14.688441	-25.858181	2890000	5.1879884e-08	1.5108728	-0.0044402923	-1.1590414	0.057859596	0.008429968	0.118	2.0	3507.611172914505
578	-81.72119	42.92813	-4.8087397	-133.58653	822.1667	-9.646007	8.658594	11.141971	-25.806223	2895000	-3.6621095e-08	2.1178174	-0.022134023	-1.6672287	-0.009320931	0.008774958	0.1624	79.0	3513.8136253356934
579	-121.500244	55.304264	-74.371605	-228.5722	918.4	-14.27795	7.8540173	7.9814487	-24.259535	2900000	-3.0517577e-09	0.31729805	0.0034793671	-0.15210253	0.06822105	0.019981718	0.2912	2.0	3519.8868391513824
580	-118.15639	98.744125	-17.900003	-302.38403	928.6	-13.987513	10.987944	5.2298903	-31.538103	2905000	6.103516e-08	1.1120785	0.007229083	-0.82532924	0.04059108	0.039326012	0.303	1.0	3527.0771672725677
581	-112.89606	73.98931	-50.67616	-262.3041	816.0	-13.526609	9.498521	10.452769	-29.722982	2910000	-4.8828124e-08	1.4847592	0.0026515839	-1.0333145	0.08507387	0.011001824	0.1598	2.0	3532.9283072948456
582	-122.93144	86.77522	-8.951416	-270.29254	921.6	-10.642072	11.763459	21.081097	-27.416813	2915000	-4.386902e-08	6.093743	0.00097204704	-5.583426	0.05205921	0.011341203	0.22	1.0	3538.7691490650177
583	-186.16504	73.00081	-77.838806	-282.57706	1000.0	-18.157076	8.474551	6.202492	-28.90008	2920000	-4.501343e-08	1.6745529	0.0052161464	-1.1552011	0.059416626	0.030492358	0.359	1.0	3545.405972957611
584	-92.98141	47.607746	-13.159023	-137.00833	884.0	-10.9710045	7.197787	6.303506	-27.784916	2925000	-2.746582e-08	3.1575797	-0.0030658722	-2.7677975	0.06571586	0.008093097	0.142	1.0	3551.5195758342743
585	-93.15406	25.340435	-56.228024	-129.21176	926.4	-11.91862	7.6325555	3.0675051	-26.753763	2930000	1.5258789e-09	1.5727111	-0.0027126435	-1.0569587	0.012698178	0.014458017	0.1878	1.0	3557.6045141220093
586	-47.902435	40.523335	-4.9689846	-108.94889	807.5	-5.0763993	7.7357097	13.053482	-23.544912	2935000	-3.967285e-08	2.8452854	-0.022614453	-2.4577818	0.014036879	0.0062940703	0.1516	79.0	3563.687362909317
587	-99.63012	79.457085	-1.5923357	-260.28345	674.1667	-14.401803	9.658807	9.260599	-30.923243	2940000	-9.155274e-09	3.585316	0.017215876	-3.0222065	0.036032695	0.036134407	0.3494	3.0	3569.3405787944794
588	-129.98842	71.534584	-78.83004	-271.90457	1000.0	-13.083501	8.371533	-1.797217	-26.558718	2945000	-1.525879e-08	1.0552186	0.017162267	-0.7611588	0.0008941231	0.029768424	0.2684	1.0	3575.7491929531097
589	-99.21045	75.47947	-21.406572	-248.4314	746.3333	-12.798787	9.244072	9.332352	-26.5601	2950000	4.2724608e-08	1.6513408	0.021254474	-1.2601134	0.043018214	0.06286583	0.4176	1.0	3581.398605108261
590	-126.04415	6.7685885	-113.929436	-134.67717	1000.0	-13.637181	4.72251	-4.685021	-23.16778	2955000	9.918213e-09	0.81985253	-0.003737786	-0.66223997	-0.0049202205	0.01610244	0.1212	2.0	3588.8602447509766
591	-52.357323	33.869144	-6.9995704	-91.99839	866.6	-7.508965	11.293418	17.98278	-29.638754	2960000	2.1362304e-08	5.393026	-0.01921545	-5.0027847	-0.017563002	0.008951884	0.154	79.0	3594.984970808029
592	-219.40573	66.07662	-132.59198	-302.56937	1000.0	-20.910158	8.640549	20.214739	-30.055414	2965000	1.0986328e-07	1.4774737	-0.0063769533	-1.3475968	-0.006926599	0.007701121	0.0922	4.0	3601.3524837493896
593	-114.21579	64.16837	-53.39982	-232.33727	829.5	-13.960788	7.4938955	3.2450747	-28.59691	2970000	5.1879884e-08	3.8620405	-0.0060058255	-3.4642286	-0.038949713	0.006217312	0.102	3.0	3607.206106185913
594	-156.08806	63.365055	-83.12256	-273.7685	921.2	-17.434309	7.7611003	10.485033	-28.187786	2975000	-6.866455e-09	0.6327056	0.03569755	-0.4830605	0.013614667	0.051337965	0.4742	1.0	3613.366019964218
595	-119.585594	21.515226	-76.61605	-132.26569	919.4	-13.588823	6.318035	12.251322	-23.145626	2980000	1.1672974e-07	0.77510124	0.012815524	-0.578592	-0.04880444	0.042102434	0.4116	1.0	3619.813316822052
596	-70.4973	39.43038	-5.1588883	-113.73294	855.8	-8.652842	6.6279116	13.163425	-22.03671	2985000	7.93457e-08	1.3505743	0.03026907	-0.9671248	-0.016015539	0.06321835	0.4676	1.0	3625.7020733356476
597	-42.85233	62.30044	-0.042266887	-186.38576	683.8571	-3.3786907	9.546262	16.821745	-29.203112	2990000	1.2207032e-07	9.708383	-0.023351789	-9.009546	-0.055005226	0.008901766	0.1602	79.0	3631.5882635116577
598	-67.12051	42.470222	-7.109612	-128.87535	757.5	-8.170125	6.212991	5.7005353	-20.65197	2995000	8.087158e-08	4.296377	-0.0085745575	-3.3659537	-0.030808326	0.0180523	0.0788	7.0	3637.2591767311096
599	-119.409904	75.68812	-44.24722	-268.08572	826.1667	-14.086165	9.301481	7.1052847	-28.728485	3000000	8.5449216e-08	1.9618387	0.01200368	-1.6067642	-0.01134837	0.035979047	0.4078	6.0	3643.132073402405
600	-84.575226	48.24267	-10.706284	-138.68504	883.2	-9.586334	8.664824	14.03218	-23.594095	3005000	2.4414062e-08	3.3182132	0.005010529	-2.6723323	-0.03966648	0.022687491	0.2836	1.0	3650.0500881671906
601	-121.609024	97.66789	-7.6283965	-259.64987	849.8	-13.542628	9.211627	7.965348	-29.198734	3010000	2.89917e-08	2.3072612	-0.0040381667	-1.9410669	-0.037967063	0.003979737	0.0794	3.0	3655.9369390010834
602	-124.68626	51.461952	-25.378826	-174.61604	1000.0	-11.763501	8.827193	17.025118	-26.567171	3015000	7.324219e-08	2.4081209	-0.00094174803	-2.1216357	-0.074954055	0.006481134	0.1092	2.0	3662.372209787369
603	-97.34109	95.92168	1.0862114	-273.8014	737.6667	-13.935869	8.938129	1.1850241	-29.259308	3020000	-6.103516e-08	3.185141	-0.0017100098	-2.7029424	-0.039328497	0.030990362	0.347	3.0	3668.492355823517
604	-104.99933	79.429825	-8.531253	-239.32547	945.2	-11.350575	8.866257	9.414149	-24.794994	3025000	2.6702882e-08	1.7411971	-0.0061656493	-1.4134762	-0.029549759	0.024719639	0.1874	5.0	3674.6446475982666
605	-145.84619	34.279064	-103.3147	-208.09349	1000.0	-15.008	4.9606214	-3.603851	-24.151367	3030000	3.3569336e-08	0.77385193	0.0063119386	-0.48711613	-0.0111763645	0.03023564	0.3322	2.0	3681.0800156593323
606	-128.02951	71.71739	-27.561548	-243.48178	1000.0	-13.013699	8.34857	5.2287893	-24.942749	3035000	-1.1901855e-07	0.6602687	-0.0028878679	-0.44355994	-0.047607567	0.012651278	0.2196	1.0	3687.4469389915466
607	-81.134834	37.07286	-27.410543	-137.95189	762.3333	-11.099408	7.3376565	9.689341	-26.765247	3040000	-9.1552735e-08	2.657777	-0.0027933656	-2.2375693	-0.023754034	0.013894635	0.141	1.0	3693.0424540042877
608	-84.148674	43.75567	-6.7070975	-129.44093	811.1667	-10.3023205	7.816826	9.135974	-23.761572	3045000	4.8828124e-08	0.872882	-0.0019825592	-0.46579805	-0.03788134	0.0063832086	0.0834	1.0	3699.244914293289
609	-117.72178	29.569674	-83.69193	-153.35765	847.4	-13.940625	6.5050664	10.492537	-22.647287	3050000	3.051758e-08	0.7939563	0.0095316125	-0.5877915	-0.0029262488	0.016425451	0.1772	1.0	3705.077407360077
610	-94.382225	28.051552	-63.1712	-137.42104	923.4	-10.729118	7.61252	9.080138	-23.370918	3055000	-4.4631957e-08	1.5570383	-0.002938874	-1.1069462	-0.05383639	0.006581105	0.063	1.0	3712.3096010684967
611	-25.378937	28.205355	-1.0002576	-86.46092	810.5	-2.77752	5.0423822	11.045213	-19.922947	3060000	8.8500975e-08	4.169315	0.0042624664	-2.5571702	-0.026752155	0.03458441	0.255	2.0	3718.1768159866333
612	-86.31323	51.974937	2.8717752	-144.50343	808.5	-10.4564295	6.7960687	4.289146	-26.720966	3065000	7.324219e-08	4.2476354	-0.0046759765	-2.9766307	-0.048542954	0.015004086	0.133	2.0	3724.2995533943176
613	-157.15784	59.68886	-116.807205	-275.6999	1000.0	-15.843184	5.9122863	-4.5351987	-27.761438	3070000	9.1552735e-08	1.7030556	0.036405995	-1.371162	-0.02462976	0.0515732	0.4012	2.0	3730.742400407791
